CN,ESTN_UNIT_CN,RSCD,EVALID,ESTN_UNIT,STRATUMCD,STRATUM_DESCR,STATECD,P1POINTCNT,P2POINTCNT,EXPNS,ADJ_FACTOR_MACR,ADJ_FACTOR_SUBP,ADJ_FACTOR_MICR,ADJ_FACTOR_CWD,ADJ_FACTOR_FWD_SM,ADJ_FACTOR_FWD_LG,ADJ_FACTOR_DUFF,CREATED_DATE,MODIFIED_DATE,ADJ_FACTOR_PILE,ADJ_FACTOR_REGEN_MICR,ADJ_FACTOR_INV_SUBP,ADJ_FACTOR_P2VEG_SUBP,ADJ_FACTOR_GRNDLYR_MICROQUAD,ADJ_FACTOR_SOIL
231111432010661,231112012010661,24,100803,1,4,Canopy cover 66 - 80,10,494959,26,4233.704911299982,0.0,1.0097,1.0097,,,,,2010-08-03 13:37:38,2010-08-03 13:37:38,,,,,,
231111433010661,231112012010661,24,100803,1,5,Canopy cover 81 - 100,10,582712,30,4319.738070096669,0.0,1.0,1.0,,,,,2010-08-03 13:37:38,2010-08-03 13:37:39,,,,,,
231111434010661,231112012010661,24,100803,1,23,Canopy cover 6 - 65,10,502199,17,6569.792137447205,0.0,1.0,1.0,,,,,2010-08-03 13:37:39,2010-08-03 13:37:39,,,,,,
231111435010661,231112013010661,24,100803,2,1,Canopy cover 0 - 5,10,401131,12,7434.1240889149,0.0,1.0,1.0,,,,,2010-08-03 13:37:39,2010-08-03 13:37:39,,,,,,
231111436010661,231112013010661,24,100803,2,2345,Canopy cover 6 - 100,10,301136,11,6088.282812092836,0.0,1.0,1.0,,,,,2010-08-03 13:37:39,2010-08-03 13:37:39,,,,,,
216141363010661,220851570010661,24,100800,1,12345,Canopy cover 0 - 81,10,206762,11,4180.245454545455,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141364010661,220851571010661,24,100800,2,1,Canopy cover 0 - 5,10,1584095,105,3355.186446112019,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141365010661,220851571010661,24,100800,2,2,Canopy cover 6 - 50,10,130345,9,3220.8952548398274,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141366010661,220851571010661,24,100800,2,3,Canopy cover 51 - 65,10,114523,6,4244.887651271873,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141367010661,220851571010661,24,100800,2,4,Canopy cover 66 - 80,10,288237,34,1885.3654600175114,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141368010661,220851571010661,24,100800,2,5,Canopy cover 81 - 100,10,308317,28,2448.861225587605,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141369010661,220851572010661,24,100800,3,1,Canopy cover 0 - 5,10,1758209,116,3370.8326315756326,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141370010661,220851572010661,24,100800,3,2,Canopy cover 6 - 50,10,182846,10,4066.4004420951696,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141371010661,220851572010661,24,100800,3,3,Canopy cover 51 - 65,10,74485,10,1656.5078641559494,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141372010661,220851572010661,24,100800,3,4,Canopy cover 66 - 80,10,206722,20,2298.6951647583146,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141373010661,220851572010661,24,100800,3,5,Canopy cover 81 - 100,10,274395,27,2260.1491992425604,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141374010661,220851573010661,24,100800,4,1,Canopy cover 0 - 5,10,126845,10,2820.965371253854,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141375010661,220851573010661,24,100800,4,23,Canopy cover 6 - 51,10,38566,7,1225.2676270563752,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141376010661,220851573010661,24,100800,4,45,Canopy cover 66 - 81,10,108337,4,6023.393224516709,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141377010661,220851574010661,24,100800,5,1,Canopy cover 0 - 5,10,274286,25,2439.9938339256837,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141378010661,220851574010661,24,100800,5,2345,Canopy cover 6 - 81,10,154233,13,2638.511857835224,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141816010661,220851575010661,24,100801,1,12345,Canopy cover 0 - 81,10,206762,11,4180.245454545455,0.0,1.0,1.0,,,,,2009-12-02 08:56:34,2009-12-02 08:56:34,,,,,,
216141817010661,220851576010661,24,100801,2,1,Canopy cover 0 - 5,10,1584095,102,3453.868400409431,0.0,1.0049,1.0049,,,,,2009-12-02 08:56:34,2009-12-02 08:56:35,,,,,,
216141818010661,220851576010661,24,100801,2,2,Canopy cover 6 - 50,10,130345,9,3220.8952548398274,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141819010661,220851576010661,24,100801,2,3,Canopy cover 51 - 65,10,114523,4,6367.33147690781,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141820010661,220851576010661,24,100801,2,4,Canopy cover 66 - 80,10,288237,28,2289.372344306978,0.0,1.009,1.009,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141821010661,220851576010661,24,100801,2,5,Canopy cover 81 - 100,10,308317,24,2857.0047631855396,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141822010661,220851577010661,24,100801,3,1,Canopy cover 0 - 5,10,1758209,114,3429.970046164679,0.0,1.0022,1.0022,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141823010661,220851577010661,24,100801,3,2,Canopy cover 6 - 50,10,182846,9,4518.222713439078,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141824010661,220851577010661,24,100801,3,3,Canopy cover 51 - 65,10,74485,8,2070.6348301949365,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141825010661,220851577010661,24,100801,3,4,Canopy cover 66 - 80,10,206722,16,2873.3689559478935,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141826010661,220851577010661,24,100801,3,5,Canopy cover 81 - 100,10,274395,25,2440.9611351819653,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141827010661,220851578010661,24,100801,4,1,Canopy cover 0 - 5,10,126845,10,2820.965371253854,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141828010661,220851578010661,24,100801,4,23,Canopy cover 6 - 51,10,38566,7,1225.2676270563752,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141829010661,220851578010661,24,100801,4,45,Canopy cover 66 - 81,10,108337,4,6023.393224516709,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141830010661,220851579010661,24,100801,5,1,Canopy cover 0 - 5,10,274286,25,2439.9938339256837,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
216141831010661,220851579010661,24,100801,5,2345,Canopy cover 6 - 81,10,154233,13,2638.511857835224,0.0,1.0,1.0,,,,,2009-12-02 08:56:35,2009-12-02 08:56:35,,,,,,
233706297010661,233707252010661,24,100900,1,12345,Canopy cover 0 - 100,10,206774,11,4180.481818181818,0.0,1.0,1.0,,,,,2010-08-30 07:32:47,2010-08-30 07:32:48,,,,,,
233706298010661,233707253010661,24,100900,2,1,Canopy cover 0 - 5,10,3408586,226,3354.2123059072524,1.0,1.0,1.0,,,,,2010-08-30 07:32:48,2010-08-30 07:32:48,,,,,,
233706299010661,233707253010661,24,100900,2,2,Canopy cover 6 - 50,10,322918,21,3419.776239070067,1.0,1.0,1.0,,,,,2010-08-30 07:32:48,2010-08-30 07:32:48,,,,,,
233706300010661,233707253010661,24,100900,2,3,Canopy cover 51 - 65,10,192873,17,2523.174259449837,0.0,1.0,1.0,,,,,2010-08-30 07:32:48,2010-08-30 07:32:48,,,,,,
233706301010661,233707253010661,24,100900,2,4,Canopy cover 66 - 80,10,503951,56,2001.359078143212,1.0,1.0,1.0,,,,,2010-08-30 07:32:48,2010-08-30 07:32:49,,,,,,
233706302010661,233707253010661,24,100900,2,5,Canopy cover 81 - 100,10,589843,53,2475.0574916570276,0.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706303010661,233707254010661,24,100900,3,1,Canopy cover 0 - 5,10,334849,31,2402.2136676462155,1.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706304010661,233707254010661,24,100900,3,2345,Canopy cover 6 - 100,10,271421,20,3018.1288151483664,0.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
242889726,242946837010661,24,100903,1,12345,Canopy cover 0 - 100,10,813044,10,18081.65,0.0,1.0256410256410255,1.0256410256410255,,,,,2010-12-16 08:08:59,2010-12-16 08:09:00,,,,,,
242889727,242946838010661,24,100903,2,1,Canopy cover 0 - 5,10,3408586,45,16845.599580778646,0.0,1.0,1.0,,,,,2010-12-16 08:09:00,2010-12-16 08:09:00,,,,,,
242889728,242946838010661,24,100903,2,2345,Canopy cover 6 - 100,10,1609585,22,16271.064493861863,0.0,1.0,1.0,,,,,2010-12-16 08:09:00,2010-12-16 08:09:00,,,,,,
233706742010661,233707255010661,24,100901,1,12345,Canopy cover 0 - 100,10,206774,11,4180.481818181818,0.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706743010661,233707256010661,24,100901,2,1,Canopy cover 0 - 5,10,3408586,219,3461.424571392872,1.0,1.0034,1.0034,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706744010661,233707256010661,24,100901,2,2,Canopy cover 6 - 50,10,322918,20,3590.7650510235703,1.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706745010661,233707256010661,24,100901,2,3,Canopy cover 51 - 65,10,192873,13,3299.5355700497867,0.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706746010661,233707256010661,24,100901,2,4,Canopy cover 66 - 80,10,503951,45,2490.580186133775,1.0,1.0056,1.0056,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706747010661,233707256010661,24,100901,2,5,Canopy cover 81 - 100,10,589843,42,3123.2868347100584,0.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706748010661,233707257010661,24,100901,3,1,Canopy cover 0 - 5,10,334849,31,2402.2136676462155,1.0,1.0081,1.0081,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
233706749010661,233707257010661,24,100901,3,2345,Canopy cover 6 - 100,10,271421,20,3018.1288151483664,0.0,1.0,1.0,,,,,2010-08-30 07:32:49,2010-08-30 07:32:49,,,,,,
30636290020004,30663028020004,24,101007,1,12,Canopy cover 0 - 100,10,813044,20,9040.84,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2012-03-05 11:49:53,2025-01-06 13:48:12,1.0,,,,,
30636291020004,30663029020004,24,101007,2,1,Canopy cover 0 - 5,10,3408586,88,8614.226286479223,0.0,1.002849002849003,1.002849002849003,1.002849002849003,1.002849002849003,1.002849002849003,1.002849002849003,2012-03-05 11:49:57,2025-01-06 13:48:12,1.0028490028490027,,,,,
30636292020004,30663029020004,24,101007,2,2,Canopy cover 6 - 100,10,1609585,55,6508.425214360516,0.0,1.004566210045662,1.004566210045662,1.004566210045662,1.004573343122353,1.0045733431223531,1.004566210045662,2012-03-05 11:49:57,2025-01-06 13:48:12,1.0045662100456612,,,,,
246806729,246814743010661,24,101000,1,12345,Canopy cover 0 - 100,10,206774,11,4180.481818181818,0.0,1.0,1.0,,,,,2011-03-21 09:22:08,2011-03-21 09:22:09,,,,,,
246806730,246814744010661,24,101000,2,1,Canopy cover 0 - 5,10,3408586,227,3339.4360402424627,1.0,1.0,1.0,,,,,2011-03-21 09:22:09,2011-03-21 09:22:10,,,,,,
246806731,246814744010661,24,101000,2,2,Canopy cover 6 - 50,10,322918,21,3419.776239070067,1.0,1.0,1.0,,,,,2011-03-21 09:22:10,2011-03-21 09:22:10,,,,,,
246806732,246814744010661,24,101000,2,3,Canopy cover 51 - 65,10,192873,16,2680.8726506654516,0.0,1.0,1.0,,,,,2011-03-21 09:22:10,2011-03-21 09:22:10,,,,,,
246806733,246814744010661,24,101000,2,4,Canopy cover 66 - 80,10,503951,55,2037.747425018543,1.0,1.0,1.0,,,,,2011-03-21 09:22:10,2011-03-21 09:22:10,,,,,,
246806734,246814744010661,24,101000,2,5,Canopy cover 81 - 100,10,589843,53,2475.0574916570276,0.0,1.0,1.0,,,,,2011-03-21 09:22:10,2011-03-21 09:22:10,,,,,,
246806735,246814745010661,24,101000,3,1,Canopy cover 0 - 5,10,334849,30,2482.2874565677557,1.0,1.0,1.0,,,,,2011-03-21 09:22:10,2011-03-21 09:22:10,,,,,,
246806736,246814745010661,24,101000,3,5,Canopy cover 81 - 100,10,128776,13,2203.0071155400424,0.0,1.0,1.0,,,,,2011-03-21 09:22:10,2011-03-21 09:22:10,,,,,,
246806737,246814745010661,24,101000,3,234,Canopy cover 6 - 80,10,142645,10,3172.3483800946774,0.0,1.0,1.0,,,,,2011-03-21 09:22:10,2011-03-21 09:22:10,,,,,,
246807185,246814747010661,24,101001,1,12345,Canopy cover 0 - 100,10,206774,11,4180.481818181818,0.0,1.0,1.0,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807186,246814748010661,24,101001,2,1,Canopy cover 0 - 5,10,3408586,221,3430.099462149498,1.0,1.0034052213393871,1.0034052213393871,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807187,246814748010661,24,101001,2,2,Canopy cover 6 - 50,10,322918,20,3590.7650510235703,1.0,1.0,1.0,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807188,246814748010661,24,101001,2,3,Canopy cover 51 - 65,10,192873,12,3574.4968675539353,0.0,1.0666666666666667,1.0666666666666667,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807189,246814748010661,24,101001,2,4,Canopy cover 66 - 80,10,503951,40,2801.902709400497,1.0,1.019108280254777,1.019108280254777,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807190,246814748010661,24,101001,2,5,Canopy cover 81 - 100,10,589843,40,3279.4511764455615,0.0,1.0,1.0,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807191,246814749010661,24,101001,3,1,Canopy cover 0 - 5,10,334849,30,2482.2874565677557,1.0,1.0084033613445378,1.0084033613445378,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807192,246814749010661,24,101001,3,5,Canopy cover 81 - 100,10,128776,13,2203.0071155400424,0.0,1.0,1.0,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807193,246814749010661,24,101001,3,234,Canopy cover 6 - 80,10,142645,10,3172.3483800946774,0.0,1.0,1.0,,,,,2011-03-21 09:22:43,2011-03-21 09:22:43,,,,,,
246807595,246814810010661,24,101003,1,12345,Canopy cover 0 - 100,10,206774,3,15328.433333333332,0.0,1.0,1.0,,,,,2011-03-21 09:23:06,2011-03-21 09:23:07,,,,,,
246807596,246814811010661,24,101003,2,1,Canopy cover 0 - 5,10,3408586,87,8713.241162471713,0.0,1.0,1.0,,,,,2011-03-21 09:23:07,2011-03-21 09:23:07,,,,,,
246807597,246814811010661,24,101003,2,4,Canopy cover 66 - 80,10,503951,15,7471.740558401325,0.0,1.03448269916776,1.0344827586206897,,,,,2011-03-21 09:23:07,2011-03-21 09:23:07,,,,,,
246807598,246814811010661,24,101003,2,5,Canopy cover 81 - 100,10,589843,12,10931.503921485206,0.0,1.0,1.0,,,,,2011-03-21 09:23:07,2011-03-21 09:23:07,,,,,,
246807599,246814811010661,24,101003,2,23,Canopy cover 6 - 65,10,515791,14,8193.518816508473,0.0,1.0566037735849056,1.0566037735849056,,,,,2011-03-21 09:23:07,2011-03-21 09:23:07,,,,,,
246807600,246814812010661,24,101003,3,12345,Canopy cover 0 - 100,10,606270,23,5862.226086956522,0.0,1.010989010989011,1.010989010989011,,,,,2011-03-21 09:23:07,2011-03-21 09:23:07,,,,,,
264040829489998,264040823489998,24,101300,1,12345,Canopy cover 0 - 100,10,206774,11,4180.5,0.0,1.0,1.0,,,,,2014-07-01 07:58:07,2014-07-01 07:58:08,,,,,,
264040830489998,264040824489998,24,101300,2,1,Canopy cover 0 - 5,10,2878549,195,3282.9457568767366,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264040831489998,264040824489998,24,101300,2,2,Canopy cover 6 - 50,10,703335,51,3067.0209703965534,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264040834489998,264040824489998,24,101300,2,3,Canopy cover 51 - 65,10,209471,15,3105.6845300543605,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264040832489998,264040824489998,24,101300,2,4,Canopy cover 66 - 80,10,479376,37,2881.3714920726416,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264040833489998,264040824489998,24,101300,2,5,Canopy cover 81 - 100,10,749378,74,2252.13236163931,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264040835489998,264040825489998,24,101300,3,1,Canopy cover 0 - 5,10,283161,27,2332.353209108018,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264040836489998,264040825489998,24,101300,3,5,Canopy cover 81 - 100,10,166173,13,2842.7702057682,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264040837489998,264040825489998,24,101300,3,234,Canopy cover 6 - 80,10,154998,13,2651.5962060843785,0.0,1.0,1.0,,,,,2014-07-01 07:58:08,2014-07-01 07:58:08,,,,,,
264041274489998,264042107489998,24,101301,1,12345,Canopy cover 0 - 100,10,206774,11,4180.5,0.0,1.0,1.0,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041275489998,264042108489998,24,101301,2,1,Canopy cover 0 - 5,10,2878549,190,3369.33906626823,0.0,1.0013175230566536,1.0013175230566536,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041276489998,264042108489998,24,101301,2,2,Canopy cover 6 - 50,10,703335,47,3328.0440317068983,0.0,1.010752688172043,1.010752688172043,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041279489998,264042108489998,24,101301,2,3,Canopy cover 51 - 65,10,209471,13,3583.482150062724,0.0,1.1063829787234043,1.1063829787234043,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041277489998,264042108489998,24,101301,2,4,Canopy cover 66 - 80,10,479376,25,4264.4298082675095,0.0,1.0204081632653061,1.0204081632653061,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041278489998,264042108489998,24,101301,2,5,Canopy cover 81 - 100,10,749378,50,3333.1558952261794,0.0,1.0,1.0,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041280489998,264042109489998,24,101301,3,1,Canopy cover 0 - 5,10,283161,27,2332.353209108018,0.0,1.0,1.0,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041281489998,264042109489998,24,101301,3,5,Canopy cover 81 - 100,10,166173,13,2842.7702057682,0.0,1.0012477086831282,1.0,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041282489998,264042109489998,24,101301,3,234,Canopy cover 6 - 80,10,154998,13,2651.5962060843785,0.0,1.0196078431372548,1.0196078431372548,,,,,2014-07-01 07:58:09,2014-07-01 07:58:09,,,,,,
264041672489998,264042180489998,24,101303,1,12345,Canopy cover 0 - 100,10,206774,11,4180.5,0.0,1.0,1.0,,,,,2014-07-01 07:58:10,2014-07-01 07:58:10,,,,,,
264041673489998,264042181489998,24,101303,2,1,Canopy cover 0 - 5,10,2878549,189,3387.1662570950457,0.0,1.0013245033112583,1.0013245033112583,,,,,2014-07-01 07:58:10,2014-07-01 07:58:11,,,,,,
264041674489998,264042181489998,24,101303,2,2,Canopy cover 6 - 50,10,703335,45,3475.9570997827605,0.0,1.0112359550561798,1.0112359550561798,,,,,2014-07-01 07:58:11,2014-07-01 07:58:11,,,,,,
264041677489998,264042181489998,24,101303,2,3,Canopy cover 51 - 65,10,209471,13,3583.482150062724,0.0,1.1063829787234043,1.1063827523771226,,,,,2014-07-01 07:58:11,2014-07-01 07:58:11,,,,,,
264041675489998,264042181489998,24,101303,2,4,Canopy cover 66 - 80,10,479376,23,4635.249791595119,0.0,1.0222221975308916,1.0222222222222221,,,,,2014-07-01 07:58:11,2014-07-01 07:58:11,,,,,,
264041676489998,264042181489998,24,101303,2,5,Canopy cover 81 - 100,10,749378,41,4064.8242624709505,0.0,1.0,1.0,,,,,2014-07-01 07:58:11,2014-07-01 07:58:11,,,,,,
264041678489998,264042182489998,24,101303,3,1,Canopy cover 0 - 5,10,283161,27,2332.353209108018,0.0,1.0,1.0,,,,,2014-07-01 07:58:11,2014-07-01 07:58:11,,,,,,
264041679489998,264042182489998,24,101303,3,5,Canopy cover 81 - 100,10,166173,13,2842.7702057682,0.0,1.0012631295189132,1.0,,,,,2014-07-01 07:58:11,2014-07-01 07:58:11,,,,,,
264041680489998,264042182489998,24,101303,3,234,Canopy cover 6 - 80,10,154998,12,2872.56255659141,0.0,1.0212765957446808,1.0212765957446808,,,,,2014-07-01 07:58:11,2014-07-01 07:58:11,,,,,,
317267007489998,317268651489998,24,101400,1,12345,Canopy cover 0 - 100,10,206774,12,3832.125,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267008489998,317268652489998,24,101400,2,1,Canopy cover 0 - 5,10,2799886,192,3243.1264699475582,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267009489998,317268652489998,24,101400,2,2,Canopy cover 6 - 50,10,683262,51,2979.489480033783,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267052489998,317268652489998,24,101400,2,3,Canopy cover 51 - 65,10,201644,13,3449.583931685687,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267010489998,317268652489998,24,101400,2,4,Canopy cover 66 - 80,10,460183,35,2924.066809632519,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267051489998,317268652489998,24,101400,2,5,Canopy cover 81 - 100,10,721202,72,2227.661456101302,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267053489998,317268653489998,24,101400,3,1,Canopy cover 0 - 5,10,361824,29,2774.751383832471,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267054489998,317268653489998,24,101400,3,5,Canopy cover 81 - 100,10,194349,15,2881.480967578574,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:51,,,,,,
317267055489998,317268653489998,24,101400,3,234,Canopy cover 6 - 80,10,202091,17,2643.764432657631,0.0,1.0,1.0,,,,,2015-04-07 10:36:51,2015-04-07 10:36:52,,,,,,
317267492489998,317268655489998,24,101401,1,12345,Canopy cover 0 - 100,10,206774,12,3832.125,0.0,1.0,1.0,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267493489998,317268656489998,24,101401,2,1,Canopy cover 0 - 5,10,2799886,188,3312.1291607975063,0.0,1.0040053404539386,1.0040053404539386,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267494489998,317268656489998,24,101401,2,2,Canopy cover 6 - 50,10,683262,48,3165.707572535894,0.0,1.0105263157894737,1.0105263157894737,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267497489998,317268656489998,24,101401,2,3,Canopy cover 51 - 65,10,201644,11,4076.7810101739938,0.0,1.1282051282051282,1.1282051282051282,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267495489998,317268656489998,24,101401,2,4,Canopy cover 66 - 80,10,460183,23,4449.6668842233985,0.0,1.0454545454545454,1.0454545454545454,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267496489998,317268656489998,24,101401,2,5,Canopy cover 81 - 100,10,721202,51,3144.933820378309,0.0,1.0,1.0,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267498489998,317268657489998,24,101401,3,1,Canopy cover 0 - 5,10,361824,29,2774.751383832471,0.0,1.0,1.0,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267499489998,317268657489998,24,101401,3,5,Canopy cover 81 - 100,10,194349,14,3087.3010366913295,0.0,1.001161991514294,1.0,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267500489998,317268657489998,24,101401,3,234,Canopy cover 6 - 80,10,202091,17,2643.764432657631,0.0,1.0149253731343284,1.0149253731343284,,,,,2015-04-07 10:36:52,2015-04-07 10:36:52,,,,,,
317267894489998,317268732489998,24,101403,1,12345,Canopy cover 0 - 100,10,206774,12,3832.125,0.0,1.0,1.0,,,,,2015-04-07 10:36:53,2015-04-07 10:36:53,,,,,,
317267895489998,317268733489998,24,101403,2,1,Canopy cover 0 - 5,10,2799886,186,3347.7434528490926,0.0,1.0026954177897573,1.0026954177897573,,,,,2015-04-07 10:36:53,2015-04-07 10:36:54,,,,,,
317267896489998,317268733489998,24,101403,2,2,Canopy cover 6 - 50,10,683262,45,3376.7547440382873,0.0,1.0112359550561798,1.0112359550561798,,,,,2015-04-07 10:36:54,2015-04-07 10:36:54,,,,,,
317267899489998,317268733489998,24,101403,2,3,Canopy cover 51 - 65,10,201644,11,4076.7810101739938,0.0,1.1282051282051282,1.1282051282051282,,,,,2015-04-07 10:36:54,2015-04-07 10:36:54,,,,,,
317267897489998,317268733489998,24,101403,2,4,Canopy cover 66 - 80,10,460183,21,4873.444682720865,0.0,1.0499999375000781,1.05,,,,,2015-04-07 10:36:54,2015-04-07 10:36:54,,,,,,
317267898489998,317268733489998,24,101403,2,5,Canopy cover 81 - 100,10,721202,40,4009.790620982344,0.0,1.0,1.0,,,,,2015-04-07 10:36:54,2015-04-07 10:36:54,,,,,,
317267900489998,317268734489998,24,101403,3,1,Canopy cover 0 - 5,10,361824,29,2774.751383832471,0.0,1.0,1.0,,,,,2015-04-07 10:36:54,2015-04-07 10:36:54,,,,,,
317267901489998,317268734489998,24,101403,3,5,Canopy cover 81 - 100,10,194349,14,3087.3010366913295,0.0,1.0011728003289562,1.0,,,,,2015-04-07 10:36:54,2015-04-07 10:36:54,,,,,,
